post_id,published_date,platform,topic,content_type,text,sentiment_score,sentiment_label,reach,likes,comments,shares,saves,engagement_rate
1531,2026-06-23,LinkedIn,fintech,short,weak engagement result for fintech #fintech,-1,Negative,985,54,16,7,16,9.44
1532,2026-03-23,LinkedIn,personal finance,text,brand awareness post for personal finance #personalfinance,0,Neutral,864,66,16,3,9,10.88
1533,2026-05-27,X,fintech,text,clear financial education for fintech #fintech,1,Positive,694,47,11,10,1,9.94
1534,2026-08-18,LinkedIn,personal finance,short,new campaign update for personal finance #personalfinance,0,Neutral,1346,40,5,8,18,5.27
1535,2026-08-21,Facebook,data analytics,carousel,risky payment delay for data analytics #dataanalytics,-1,Negative,891,25,8,5,14,5.84
1536,2026-06-19,LinkedIn,data analytics,text,simple dashboard insights for data analytics #dataanalytics,1,Positive,1071,68,9,11,14,9.52
1537,2026-05-27,LinkedIn,data analytics,short,fast mobile money growth for data analytics #dataanalytics,2,Positive,1415,88,24,9,24,10.25
1538,2026-07-27,LinkedIn,small business,image,smart data analytics for small business #smallbusiness,1,Positive,1120,59,12,18,18,9.55
1539,2026-05-07,Facebook,small business,video,risky payment delay for small business #smallbusiness,-1,Negative,872,39,10,6,12,7.68
1540,2026-01-06,Facebook,ecommerce,video,simple dashboard insights for ecommerce #ecommerce,1,Positive,1356,90,24,35,8,11.58
1541,2026-03-11,X,fintech,carousel,weak engagement result for fintech #fintech,-1,Negative,889,60,5,4,7,8.55
1542,2026-06-12,LinkedIn,marketing,short,weekly market note for marketing #marketing,0,Neutral,1109,92,21,23,14,13.53
1543,2026-07-19,X,ecommerce,video,product feature overview for ecommerce #ecommerce,0,Neutral,926,75,17,7,9,11.66
1544,2026-07-06,TikTok,data analytics,carousel,expensive campaign loss for data analytics #dataanalytics,-2,Negative,1261,59,12,24,21,9.2
1545,2026-08-12,LinkedIn,small business,text,new campaign update for small business #smallbusiness,0,Neutral,819,32,9,2,14,6.96
1546,2026-04-17,TikTok,data analytics,carousel,product feature overview for data analytics #dataanalytics,0,Neutral,2214,134,29,11,5,8.08
1547,2026-01-24,X,marketing,image,weekly market note for marketing #marketing,0,Neutral,773,37,4,3,11,7.12
1548,2026-07-22,Facebook,fintech,image,slow support problem for fintech #fintech,-2,Negative,459,28,7,6,6,10.24
1549,2026-07-11,LinkedIn,mobile money,short,clear financial education for mobile money #mobilemoney,1,Positive,941,80,6,4,7,10.31
1550,2026-01-18,TikTok,ecommerce,short,brand awareness post for ecommerce #ecommerce,0,Neutral,1911,149,47,17,12,11.77
1551,2026-03-05,X,marketing,short,simple dashboard insights for marketing #marketing,1,Positive,992,62,23,7,8,10.08
1552,2026-04-25,LinkedIn,mobile money,video,clear financial education for mobile money #mobilemoney,1,Positive,1517,96,6,7,26,8.9
1553,2026-09-10,Facebook,data analytics,text,weak engagement result for data analytics #dataanalytics,-1,Negative,490,29,2,5,5,8.37
1554,2026-05-12,X,fintech,image,trusted customer service for fintech #fintech,1,Positive,867,75,13,14,5,12.34
1555,2026-07-30,X,fintech,video,new campaign update for fintech #fintech,0,Neutral,739,63,8,6,1,10.55
1556,2026-08-24,Instagram,data analytics,carousel,clear financial education for data analytics #dataanalytics,1,Positive,1979,104,16,34,24,8.99
1557,2026-04-21,Instagram,marketing,carousel,new campaign update for marketing #marketing,0,Neutral,1578,76,39,27,26,10.65
1558,2026-05-19,TikTok,ecommerce,text,brand awareness post for ecommerce #ecommerce,0,Neutral,1207,44,17,12,16,7.37
1559,2026-09-13,X,small business,image,weak engagement result for small business #smallbusiness,-1,Negative,629,25,9,3,6,6.84
1560,2026-03-04,Facebook,mobile money,short,simple dashboard insights for mobile money #mobilemoney,1,Positive,1322,88,14,19,23,10.89
1561,2026-08-22,TikTok,small business,video,weekly market note for small business #smallbusiness,0,Neutral,2287,120,29,53,35,10.36
1562,2026-05-11,Facebook,data analytics,short,trusted customer service for data analytics #dataanalytics,1,Positive,828,86,18,3,8,13.89
1563,2026-01-03,Instagram,ecommerce,video,product feature overview for ecommerce #ecommerce,0,Neutral,1759,107,32,19,25,10.4
1564,2026-01-25,Instagram,data analytics,video,brand awareness post for data analytics #dataanalytics,0,Neutral,1702,90,39,22,18,9.93
1565,2026-02-01,TikTok,ecommerce,text,expensive campaign loss for ecommerce #ecommerce,-2,Negative,1164,67,8,9,3,7.47
1566,2026-03-27,TikTok,fintech,image,fast mobile money growth for fintech #fintech,2,Positive,1774,146,24,25,11,11.61
1567,2026-07-01,LinkedIn,small business,text,fast mobile money growth for small business #smallbusiness,2,Positive,894,42,5,12,11,7.83
1568,2026-06-16,TikTok,fintech,text,smart data analytics for fintech #fintech,1,Positive,1524,108,28,15,11,10.63
1569,2026-06-25,TikTok,data analytics,image,brand awareness post for data analytics #dataanalytics,0,Neutral,1619,59,12,16,23,6.79
1570,2026-04-16,Instagram,mobile money,text,smart data analytics for mobile money #mobilemoney,1,Positive,1280,131,13,8,11,12.73
1571,2026-03-16,X,fintech,carousel,new campaign update for fintech #fintech,0,Neutral,1122,61,13,13,18,9.36
1572,2026-01-17,Facebook,data analytics,image,brand awareness post for data analytics #dataanalytics,0,Neutral,580,33,5,7,9,9.31
1573,2026-02-04,Instagram,data analytics,video,brand awareness post for data analytics #dataanalytics,0,Neutral,2068,135,28,51,24,11.51
1574,2026-02-12,X,small business,video,weak engagement result for small business #smallbusiness,-1,Negative,789,23,15,10,7,6.97
1575,2026-06-29,Instagram,ecommerce,carousel,clear financial education for ecommerce #ecommerce,1,Positive,1801,55,11,30,7,5.72
1576,2026-05-31,Facebook,marketing,image,slow support problem for marketing #marketing,-2,Negative,944,45,8,6,6,6.89
1577,2026-08-16,Instagram,mobile money,text,slow support problem for mobile money #mobilemoney,-2,Negative,938,21,21,3,9,5.76
1578,2026-03-09,TikTok,marketing,text,customer feedback summary for marketing #marketing,0,Neutral,882,61,6,4,12,9.41
1579,2026-03-16,Facebook,fintech,text,smart data analytics for fintech #fintech,1,Positive,605,27,6,5,3,6.78
1580,2026-06-15,Instagram,marketing,short,simple dashboard insights for marketing #marketing,1,Positive,2144,173,10,49,26,12.03
1581,2026-09-18,TikTok,ecommerce,short,clear financial education for ecommerce #ecommerce,1,Positive,2450,76,12,43,26,6.41
1582,2026-09-11,LinkedIn,small business,video,simple dashboard insights for small business #smallbusiness,1,Positive,1576,72,26,45,15,10.03
1583,2026-01-07,TikTok,data analytics,video,clear financial education for data analytics #dataanalytics,1,Positive,2488,162,13,34,23,9.32
1584,2026-03-30,LinkedIn,personal finance,carousel,new campaign update for personal finance #personalfinance,0,Neutral,759,27,12,12,6,7.51
1585,2026-02-10,X,mobile money,video,trusted customer service for mobile money #mobilemoney,1,Positive,811,78,8,6,2,11.59
1586,2026-05-30,LinkedIn,mobile money,short,trusted customer service for mobile money #mobilemoney,1,Positive,1269,83,6,8,16,8.9
1587,2026-09-01,Instagram,data analytics,text,expensive campaign loss for data analytics #dataanalytics,-2,Negative,521,33,5,2,6,8.83
1588,2026-07-28,X,data analytics,video,customer feedback summary for data analytics #dataanalytics,0,Neutral,835,62,7,10,6,10.18
1589,2026-02-24,LinkedIn,personal finance,image,slow support problem for personal finance #personalfinance,-2,Negative,621,35,7,1,8,8.21
1590,2026-01-09,X,marketing,short,weak engagement result for marketing #marketing,-1,Negative,550,15,4,8,8,6.36
1591,2026-01-13,Instagram,personal finance,carousel,risky payment delay for personal finance #personalfinance,-1,Negative,1084,29,26,4,11,6.46
1592,2026-05-16,Instagram,marketing,text,product feature overview for marketing #marketing,0,Neutral,1010,76,22,9,8,11.39
1593,2026-04-06,LinkedIn,small business,image,trusted customer service for small business #smallbusiness,1,Positive,932,85,21,11,10,13.63
1594,2026-08-23,LinkedIn,marketing,short,smart data analytics for marketing #marketing,1,Positive,1607,100,15,34,6,9.65
1595,2026-01-12,X,mobile money,short,expensive campaign loss for mobile money #mobilemoney,-2,Negative,855,37,12,9,5,7.37
1596,2026-05-09,X,marketing,carousel,expensive campaign loss for marketing #marketing,-2,Negative,797,28,18,13,3,7.78
1597,2026-04-13,X,ecommerce,text,product feature overview for ecommerce #ecommerce,0,Neutral,262,15,6,2,2,9.54
1598,2026-07-12,X,data analytics,video,new campaign update for data analytics #dataanalytics,0,Neutral,713,20,5,16,6,6.59
1599,2026-03-30,Instagram,mobile money,video,confusing user journey for mobile money #mobilemoney,-1,Negative,1669,74,11,22,14,7.25
1600,2026-01-02,LinkedIn,data analytics,text,trusted customer service for data analytics #dataanalytics,1,Positive,681,52,4,1,6,9.25
1601,2026-07-20,LinkedIn,fintech,video,fast mobile money growth for fintech #fintech,2,Positive,1694,140,31,16,15,11.92
1602,2026-04-03,X,data analytics,text,smart data analytics for data analytics #dataanalytics,1,Positive,641,60,15,8,1,13.1
1603,2026-03-21,LinkedIn,small business,video,brand awareness post for small business #smallbusiness,0,Neutral,1320,82,19,36,6,10.83
1604,2026-01-03,LinkedIn,small business,text,simple dashboard insights for small business #smallbusiness,1,Positive,659,56,3,6,9,11.23
1605,2026-05-12,X,small business,video,fast mobile money growth for small business #smallbusiness,2,Positive,973,80,6,11,6,10.59
1606,2026-03-16,TikTok,ecommerce,video,brand awareness post for ecommerce #ecommerce,0,Neutral,2409,114,20,59,38,9.59
1607,2026-01-28,LinkedIn,ecommerce,text,new campaign update for ecommerce #ecommerce,0,Neutral,452,15,5,6,2,6.19
1608,2026-07-21,LinkedIn,data analytics,text,brand awareness post for data analytics #dataanalytics,0,Neutral,655,39,8,1,2,7.63
1609,2026-06-16,LinkedIn,data analytics,video,confusing user journey for data analytics #dataanalytics,-1,Negative,956,29,7,8,5,5.13
1610,2026-02-14,LinkedIn,small business,image,confusing user journey for small business #smallbusiness,-1,Negative,385,9,5,5,2,5.45
1611,2026-07-25,Instagram,mobile money,video,clear financial education for mobile money #mobilemoney,1,Positive,2312,216,28,50,15,13.37
1612,2026-07-06,Facebook,marketing,image,slow support problem for marketing #marketing,-2,Negative,837,18,13,2,5,4.54
1613,2026-08-17,LinkedIn,data analytics,text,smart data analytics for data analytics #dataanalytics,1,Positive,883,78,11,3,2,10.65
1614,2026-01-27,X,mobile money,video,customer feedback summary for mobile money #mobilemoney,0,Neutral,1213,102,18,7,20,12.12
1615,2026-04-29,Instagram,fintech,text,weekly market note for fintech #fintech,0,Neutral,768,28,17,11,10,8.59
1616,2026-02-27,TikTok,ecommerce,short,simple dashboard insights for ecommerce #ecommerce,1,Positive,2700,265,37,59,28,14.41
1617,2026-04-26,TikTok,fintech,carousel,clear financial education for fintech #fintech,1,Positive,2092,200,30,46,23,14.29
1618,2026-02-04,TikTok,marketing,text,weak engagement result for marketing #marketing,-1,Negative,984,51,6,3,13,7.42
1619,2026-08-09,Facebook,fintech,text,trusted customer service for fintech #fintech,1,Positive,865,30,11,6,8,6.36
1620,2026-03-27,Facebook,marketing,image,trusted customer service for marketing #marketing,1,Positive,835,45,15,8,8,9.1
1621,2026-07-05,LinkedIn,marketing,short,product feature overview for marketing #marketing,0,Neutral,1329,39,6,9,15,5.19
1622,2026-02-05,LinkedIn,fintech,image,expensive campaign loss for fintech #fintech,-2,Negative,1031,75,9,18,2,10.09
1623,2026-04-15,TikTok,small business,carousel,simple dashboard insights for small business #smallbusiness,1,Positive,2078,106,43,18,14,8.71
1624,2026-06-17,Facebook,fintech,carousel,customer feedback summary for fintech #fintech,0,Neutral,1066,72,7,6,4,8.35
1625,2026-03-12,Facebook,small business,video,fast mobile money growth for small business #smallbusiness,2,Positive,1327,92,18,22,17,11.23
1626,2026-09-18,Instagram,personal finance,carousel,trusted customer service for personal finance #personalfinance,1,Positive,1786,135,41,22,20,12.21
1627,2026-06-27,LinkedIn,personal finance,video,confusing user journey for personal finance #personalfinance,-1,Negative,1491,92,12,33,24,10.8
1628,2026-03-04,Instagram,marketing,short,simple dashboard insights for marketing #marketing,1,Positive,2199,88,34,11,31,7.46
1629,2026-01-18,X,marketing,short,confusing user journey for marketing #marketing,-1,Negative,1099,34,20,4,16,6.73
1630,2026-05-03,LinkedIn,data analytics,carousel,risky payment delay for data analytics #dataanalytics,-1,Negative,732,17,6,13,12,6.56
1631,2026-08-12,Facebook,personal finance,carousel,customer feedback summary for personal finance #personalfinance,0,Neutral,955,54,23,12,8,10.16
1632,2026-08-10,Facebook,fintech,text,smart data analytics for fintech #fintech,1,Positive,733,51,3,10,6,9.55
1633,2026-06-26,TikTok,small business,text,new campaign update for small business #smallbusiness,0,Neutral,1160,104,5,3,10,10.52
1634,2026-07-05,Instagram,fintech,text,clear financial education for fintech #fintech,1,Positive,1169,38,17,7,4,5.65
1635,2026-02-03,TikTok,mobile money,carousel,slow support problem for mobile money #mobilemoney,-2,Negative,1645,93,18,12,21,8.75
1636,2026-05-10,X,ecommerce,text,trusted customer service for ecommerce #ecommerce,1,Positive,978,78,7,9,16,11.25
1637,2026-01-02,Instagram,personal finance,carousel,fast mobile money growth for personal finance #personalfinance,2,Positive,1673,121,31,36,27,12.85
1638,2026-08-30,LinkedIn,mobile money,video,fast mobile money growth for mobile money #mobilemoney,2,Positive,1380,42,10,40,6,7.1
1639,2026-03-05,X,ecommerce,carousel,clear financial education for ecommerce #ecommerce,1,Positive,1194,118,5,14,10,12.31
1640,2026-08-27,X,personal finance,image,fast mobile money growth for personal finance #personalfinance,2,Positive,981,102,12,8,15,13.97
1641,2026-01-31,LinkedIn,data analytics,short,weak engagement result for data analytics #dataanalytics,-1,Negative,724,30,4,14,6,7.46
1642,2026-09-01,LinkedIn,ecommerce,image,fast mobile money growth for ecommerce #ecommerce,2,Positive,1001,67,9,5,8,8.89
1643,2026-05-25,X,mobile money,short,clear financial education for mobile money #mobilemoney,1,Positive,1173,101,17,9,13,11.94
1644,2026-03-16,Facebook,small business,image,fast mobile money growth for small business #smallbusiness,2,Positive,815,25,6,6,14,6.26
1645,2026-06-02,Instagram,marketing,video,expensive campaign loss for marketing #marketing,-2,Negative,1461,57,36,19,24,9.31
1646,2026-06-07,TikTok,personal finance,video,smart data analytics for personal finance #personalfinance,1,Positive,2837,270,49,27,20,12.9
1647,2026-04-10,LinkedIn,mobile money,carousel,new campaign update for mobile money #mobilemoney,0,Neutral,857,25,16,15,5,7.12
1648,2026-01-15,X,data analytics,text,simple dashboard insights for data analytics #dataanalytics,1,Positive,1091,98,7,2,13,11.0
1649,2026-01-01,X,mobile money,carousel,slow support problem for mobile money #mobilemoney,-2,Negative,456,32,9,9,1,11.18
1650,2026-04-28,Facebook,marketing,short,fast mobile money growth for marketing #marketing,2,Positive,1230,77,16,12,4,8.86
1651,2026-05-05,Facebook,marketing,carousel,clear financial education for marketing #marketing,1,Positive,600,44,7,7,2,10.0
1652,2026-08-25,Facebook,fintech,video,expensive campaign loss for fintech #fintech,-2,Negative,1342,89,15,33,11,11.03
1653,2026-06-09,TikTok,small business,text,smart data analytics for small business #smallbusiness,1,Positive,1498,92,21,6,20,9.28
1654,2026-04-18,TikTok,marketing,carousel,fast mobile money growth for marketing #marketing,2,Positive,2217,120,18,10,34,8.21
1655,2026-09-12,X,fintech,carousel,fast mobile money growth for fintech #fintech,2,Positive,1269,45,8,26,4,6.54
